time,laccx,laccy,laccz,grax,gray,graz,gyrx,gyry,gyrz,accx,accy,accz,magx,magy,magz
113434320,0.011889,-0.05075,-0.002425,-0.085843,9.693209,1.484826,9.625E-4,6.875E-5,1.375E-4,-0.07635,9.64365,1.4756501,13.4925,35.808754,131.54251
113434340,-0.003346,-0.031552,-0.019538,-0.085493766,9.693273,1.4844301,9.0460526E-4,5.5E-4,-4.4144737E-4,-0.07872857,9.6491785,1.4734286,13.432501,35.61,131.65875
113434360,0.00424255,-0.04046565,-0.012392449,-0.085136004,9.693332,1.4840701,-1.375E-4,2.0624982E-5,2.4750005E-4,-0.08765001,9.661281,1.4660151,13.177501,35.591255,131.835
113434380,0.0073882504,-0.025478952,0.010000849,-0.084616005,9.693287,1.4843905,4.6749998E-4,1.1687502E-4,0.0012375,-0.07965001,9.66588,1.4853151,12.907501,35.61,131.88751
113434400,-0.010822895,-0.040328737,-0.00959479,-0.084151775,9.693248,1.4846766,-0.0013818751,5.5E-4,2.7499977E-5,-0.083121434,9.667951,1.476675,12.3825,35.5875,131.955
113434420,-7.959E-4,-0.026150499,-0.011180299,-0.08474715,9.693299,1.4843105,-8.3223684E-4,5.5E-4,-9.625E-4,-0.09429001,9.65205,1.47509,12.045,35.68875,131.85376
113434440,-0.0018191,-0.0422683,-0.0058891997,-0.08534214,9.693341,1.4840074,3.0249998E-4,-2.7500035E-5,-0.0015400001,-0.08769,9.65205,1.47649,11.8875,35.68875,131.835
113434460,-0.013033,-0.0503963,-0.0018723,-0.08593365,9.693296,1.4842714,-1.375E-4,-4.125E-4,-6.8749994E-4,-0.10101001,9.64797,1.4794501,12.1050005,35.61,131.955
113434480,-0.016677208,-0.046001736,-0.004273842,-0.0865522,9.693249,1.4845407,-7.1500003E-4,-4.125E-4,1.375E-4,-0.09642932,9.642342,1.4820002,12.3675,35.621254,131.8875
113434500,0.00122105,-0.0463071,-0.0031045,-0.08741425,9.693192,1.4848588,-4.9210526E-4,1.9539472E-4,1.375E-4,-0.09022242,9.645756,1.4820001,12.55875,35.61,131.9925
113434520,0.00675365,-0.047930703,-0.0096865,-0.088132076,9.693155,1.4850509,-0.0021931247,-7.9062494E-4,0.0015675,-0.09403001,9.646951,1.4654901,12.6225,35.5875,131.89876
113434540,-0.0042078,-0.048069105,-0.018941002,-0.08803257,9.693235,1.4845299,-0.001244375,-7.975E-4,9.0750004E-4,-0.07706897,9.642709,1.4775622,12.453751,35.621254,131.7225
113434560,0.017761894,-0.05927574,-2.756843E-4,-0.08773885,9.693283,1.4842366,-1.375E-4,-4.125E-4,0.0015486842,-0.07086207,9.634433,1.480976,12.210001,35.463753,131.73376
113434580,0.01115,-0.055992402,0.0060280003,-0.08634449,9.693144,1.485234,-1.375E-4,-4.125E-4,-1.3749988E-5,-0.07740001,9.62551,1.48662,12.157501,35.265,131.75626
113434600,0.0097734,-0.0630008,5.2400003E-4,-0.08500746,9.693016,1.4861443,-1.375E-4,-4.125E-4,-1.9250001E-4,-0.071449995,9.64097,1.4900601,12.075001,34.93125,131.61002
113434620,0.018000051,-0.043140627,-0.0035850527,-0.083899766,9.69294,1.4867058,6.325E-4,2.6124998E-4,1.375E-4,-0.06345,9.645571,1.48536,11.8875,34.811253,131.3775
113434640,-0.0022415,-0.03308575,-0.008176,-0.083186,9.692894,1.4870381,1.5197368E-4,5.5E-4,-6.730263E-4,-0.09,9.661051,1.4820001,11.8575,34.89,131.4675
113434660,-0.006167,-0.03075925,-0.008913999,-0.083654,9.692944,1.4866832,0.0015125,0.001375,-1.375E-4,-0.0833,9.659801,1.4747,11.98875,35.351254,131.86876
113434680,-0.00130425,-0.030228,-0.022207,-0.08401038,9.693035,1.486066,4.125E-4,8.25E-4,-6.875E-4,-0.084699996,9.6632,1.4653001,12.2025,35.823753,132.09
113434700,-0.001986316,-0.033408318,-0.017720895,-0.08403192,9.693251,1.4846618,7.3092105E-4,5.5E-4,7.743421E-4,-0.09233,9.660912,1.4696699,12.1875,36.011253,132.1125
113434720,-0.0088203,-0.0310953,-0.0166627,-0.084258355,9.693449,1.4833537,8.249998E-5,5.5E-4,3.575E-4,-0.084960006,9.659971,1.4636401,12.1125,35.98875,132.07875
113434740,-0.0073601,-0.0302683,-0.0205636,-0.084962845,9.693609,1.4822693,-9.075E-4,-2.2000002E-4,0.0010175,-0.09166,9.66337,1.4589401,12.225,35.943752,132.0225
113434760,-0.0050663156,-0.03364505,-0.009405999,-0.085612,9.6937275,1.4814624,-0.00198,-4.125E-4,3.575E-4,-0.09,9.6566305,1.47429,12.33375,35.910004,131.85376
113434780,-0.0070225997,-0.029416598,-0.0075262,-0.086132005,9.6937475,1.4813033,-0.0012736842,3.980263E-4,1.375E-4,-0.091645,9.665006,1.47,12.536251,35.7075,131.475
113434800,-0.00772925,-0.024638899,-0.0063364995,-0.08664238,9.693758,1.4812005,-2.8187496E-4,5.5E-4,1.375E-4,-0.09634501,9.676306,1.47,12.735001,35.5425,131.24251
113434820,-0.00421465,-0.045135498,-8.6040003E-4,-0.087134875,9.693753,1.481202,-0.001890625,5.5E-4,-7.975E-4,-0.095850006,9.643341,1.47589,12.8550005,35.377502,131.21251
113434840,-0.011028999,-0.04597505,-0.0017109474,-0.08778508,9.693716,1.4814029,6.2960526E-4,-3.111842E-4,2.1710512E-5,-0.090946555,9.652991,1.4831948,12.93375,35.208748,131.39252
113434860,0.0017869999,-0.0483056,0.0062756,-0.08872816,9.693621,1.4819742,-8.9374994E-4,-0.0014025,1.375E-4,-0.099222414,9.655682,1.4866086,12.81,35.15625,131.55751
113434880,0.0169414,-0.060599804,0.0066806003,-0.088740155,9.693485,1.4828594,-0.00209,0.0013337499,0.0011275,-0.0756,9.637651,1.4890501,12.712501,35.235,131.54251
113434900,0.013307527,-0.052211314,0.0053063156,-0.08735554,9.693291,1.4842153,-3.4375006E-4,6.6E-4,-7.4249995E-4,-0.066,9.631899,1.48905,12.645,35.6025,131.47876
113434920,0.019063849,-0.049581,0.00307085,-0.085824266,9.693128,1.4853616,0.0019467105,-3.618421E-4,7.9605285E-5,-0.066,9.641519,1.48905,12.5325,35.8575,131.35501
113434940,0.02274265,-0.05137315,-0.0013067499,-0.08411378,9.6930065,1.4862514,-2.749997E-5,-4.125E-4,-9.075E-4,-0.057200003,9.638891,1.4833201,12.442501,35.98875,131.2875
113434960,0.01867145,-0.04879055,-0.00557885,-0.08251254,9.692935,1.4868097,-1.375E-4,-4.125E-4,0.0011275,-0.06818793,9.646464,1.4848087,12.525,35.73,131.10751
113434980,-0.005877421,-0.040876158,-0.013869054,-0.081044845,9.692924,1.4869626,-1.375E-4,0.00165,-9.625E-4,-0.07305,9.65205,1.4800501,12.6675005,35.377502,131.055
113435000,-0.0083855,-0.038578503,-0.0159765,-0.0806835,9.692984,1.4865937,9.625E-4,5.5E-4,1.375E-4,-0.08535,9.65465,1.47165,12.5775,35.208748,131.28001
113435020,-0.0040495,-0.0387095,-0.0067060003,-0.0814285,9.693114,1.4857032,-1.375E-4,5.5E-4,-9.625E-4,-0.0977,9.65205,1.4707,12.375,35.010002,131.46751
113435040,-0.009413315,-0.042375,-0.009313316,-0.08228664,9.693188,1.4851795,-1.375E-4,5.5E-4,-9.625E-4,-0.093,9.65205,1.4820001,12.3,34.878754,131.6925
113435060,-0.0060122497,-0.044846,-0.0121595,-0.08325793,9.693202,1.4850227,-0.001051875,5.4999994E-4,8.249999E-5,-0.08883001,9.647791,1.47297,12.3675,34.78875,131.8125
113435080,-0.01223325,-0.044661798,-0.0096141,-0.0843132,9.693218,1.4848562,-1.3749998E-4,5.4999994E-4,-0.001010625,-0.0944,9.649051,1.4718151,12.525,34.890003,132.10501
113435100,-0.0148807,-0.042283498,-0.01602855,-0.0854372,9.693235,1.4846822,-2.4605263E-4,4.993421E-4,-0.0018164474,-0.10271786,9.6489,1.474093,12.453751,35.088753,132.2325
113435120,-0.019728262,-0.044076685,-0.020690054,-0.08685599,9.693332,1.4839687,-0.00199375,-3.1624996E-4,2.475E-4,-0.10505,9.64933,1.46295,12.356251,35.08875,132.075
113435140,-0.01251,-0.039069198,-0.013798799,-0.088516004,9.693494,1.4828141,-2.7499998E-5,4.5375E-4,0.0012374999,-0.09543,9.654811,1.4665501,12.030001,35.22375,131.8875
113435160,0.0019010002,-0.0386714,-0.007944,-0.08904216,9.693569,1.4822972,7.5624994E-4,-4.1249997E-4,0.0012374999,-0.093940005,9.657631,1.4723501,11.8125,35.445,131.6775
113435180,-0.005168368,-0.043069102,-0.0069309473,-0.0888124,9.693584,1.4822059,-0.0011,-4.125E-4,0.0013388158,-0.0915,9.650551,1.4749501,11.77875,35.478752,131.68875
113435200,-7.740036E-5,-0.040831946,-0.0131725995,-0.088825926,9.693628,1.4819193,-9.5562503E-4,-4.1250003E-4,0.002055625,-0.08295,9.652895,1.4706601,11.936251,35.456253,131.61002
113435220,0.0150425,-0.04701605,-0.0051255003,-0.08897042,9.693687,1.4815272,-1.375E-4,-4.1250003E-4,0.0012375001,-0.08397001,9.65301,1.4650501,12.315001,35.388752,131.65875
113435240,0.0061738007,-0.046518,-0.0103728,-0.08835466,9.693718,1.48137,-1.375E-4,-2.605263E-4,0.0012375,-0.07789001,9.64529,1.4740901,12.555,35.231247,131.75626
113435260,0.011840527,-0.042417526,-0.0012030522,-0.08732954,9.693732,1.4813392,-3.3E-4,3.575E-4,0.0010175,-0.069000006,9.646505,1.4842191,12.487501,35.08875,131.9025
113435280,0.016861299,-0.0499652,0.0050607,-0.0860364,9.693624,1.4821119,-6.875E-4,-4.125E-4,1.375E-4,-0.0714,9.65205,1.48431,12.2775,35.145004,132.03375
113435300,0.0087546,-0.0450188,-0.0027507,-0.0846284,9.693465,1.4832289,7.425E-4,-2.2000002E-4,-8.2499995E-5,-0.07260001,9.644851,1.48299,12.1425,35.257504,132.05626
113435320,0.013933737,-0.044920053,-0.002377579,-0.08351139,9.693398,1.483726,-1.375E-4,3.473684E-4,-0.0011651316,-0.067551725,9.643381,1.4845604,12.157501,35.287502,132.13501
113435340,0.017660249,-0.04793075,0.00390075,-0.08251908,9.693372,1.4839573,-1.375E-4,-6.875E-4,-0.001134375,-0.068349995,9.6453,1.4820001,12.1425,35.208748,132.28876
113435360,0.0095795,-0.05020275,-5.6625006E-4,-0.081542,9.693277,1.4846315,-3.78125E-4,-7.21875E-4,6.875E-4,-0.06705,9.6433,1.4867,12.045,35.08875,132.43501
113435380,-0.0096792495,-0.047103748,-0.012074499,-0.08057,9.693159,1.4854536,-0.0011,0.00165,-6.730263E-4,-0.080032766,9.645502,1.4791965,11.932501,34.863754,132.3075
113435400,-0.012313157,-0.05539616,-0.0053195255,-0.08117814,9.6931305,1.4855989,-8.1125E-4,7.012499E-4,1.375E-4,-0.097770005,9.640951,1.4680201,11.80875,34.485,132.075
113435420,-0.018426001,-0.059789002,-0.016425,-0.08231302,9.693133,1.4855189,-1.375E-4,-0.0011825,7.5625E-4,-0.0954,9.6341505,1.4774802,11.75625,34.357502,131.8875
113435440,0.008091001,-0.0469298,-0.017318798,-0.0827398,9.69324,1.4847977,-1.375E-4,-4.125E-4,0.00158125,-0.0802,9.642471,1.4745601,11.57625,34.3875,131.77875
113435460,0.016081369,-0.033647,-0.0037987893,-0.082989536,9.693373,1.4839163,2.0986842E-4,-1.0855263E-4,1.375E-4,-0.069000006,9.652008,1.4719071,11.422501,34.7025,131.655
113435480,0.0131382,-0.035860997,-0.0054477,-0.08198575,9.693398,1.483809,5.775E-4,5.5E-4,1.375E-4,-0.0666,9.66003,1.4810102,11.43375,34.878754,131.50876
113435500,0.0054828497,-0.018265199,-0.00418535,-0.08076075,9.693405,1.4838386,-1.375E-4,2.13125E-4,1.375E-4,-0.071695,9.670655,1.480895,11.31,35.07,131.42252
113435520,-0.016248351,-0.0211411,0.00431805,-0.08125177,9.693356,1.484128,2.4750002E-4,-4.1249997E-4,-5.84375E-4,-0.0855,9.671025,1.4895,11.145,35.291252,131.22
113435540,-0.014059631,-0.028541211,0.013725527,-0.082045615,9.693297,1.4844635,9.625E-4,-4.125E-4,-0.0011651316,-0.09937,9.670031,1.49037,11.0325,35.34375,131.0325
113435560,-0.0142356,-0.0333476,-0.0127384,-0.08333595,9.693224,1.4848704,1.3750003E-4,-4.1250003E-4,-3.0249998E-4,-0.09825,9.663751,1.47762,11.1675005,35.34375,131.055
113435580,0.014807399,-0.044685397,-0.0020571004,-0.08468145,9.69315,1.4852855,-2.7500003E-4,-4.1250003E-4,-5.225E-4,-0.092250004,9.64727,1.4812,11.535001,35.13,131.31375
113435600,-0.0028241994,-0.0544513,0.0054305,-0.08427185,9.69302,1.4861528,4.993421E-4,-7.236842E-6,1.375E-4,-0.06894,9.645631,1.48489,11.7675,34.987503,131.45625
113435620,-0.013780158,-0.03480337,-0.0154871065,-0.08366723,9.692884,1.4870702,-1.375E-4,1.1687502E-4,6.325E-4,-0.07531034,9.648254,1.4765017,11.958751,34.841255,131.49
113435640,-0.0017903002,-0.04516445,0.0069832494,-0.08429107,9.69285,1.4872584,9.1437495E-4,2.0624982E-5,6.8062503E-4,-0.0738,9.649051,1.48221,12.135,34.530003,131.47876
113435660,0.01499985,-0.043309502,0.0024701,-0.08497958,9.692822,1.4874086,0.001705,5.5E-4,-9.28125E-4,-0.08398001,9.647091,1.4936701,12.3225,34.42125,131.535
113435680,-0.011842,-0.035879,-0.005854,-0.0848581,9.692768,1.4877574,0.0011,-4.2697368E-4,-0.0010855263,-0.09153621,9.652847,1.486138,12.345,34.545002,131.54251
113435700,-0.00602,-0.040679,-0.015293,-0.084694,9.692715,1.488117,5.5E-4,-4.8125E-4,-5.5E-4,-0.08835,9.651351,1.4787002,12.2325,34.972504,131.55751
113435720,-4.7E-4,-0.043201,-0.009637,-0.0850475,9.692791,1.4876065,-4.8125E-4,0.0,-5.5E-4,-0.09,9.65205,1.47195,12.108751,35.257504,131.65501
113435740,-0.017284,-0.050409,-0.019061,-0.085401,9.692867,1.487096,-9.625E-4,2.8947368E-5,-5.7894737E-4,-0.09827587,9.645119,1.4692605,12.056251,35.388752,131.7675
113435760,0.016935451,-0.05029045,-0.015775949,-0.08546305,9.692987,1.4863077,-4.3312498E-4,5.5E-4,1.1000002E-4,-0.09177001,9.64563,1.46948,11.955,35.456253,131.85751
113435780,-0.0013479501,-0.0466954,-0.01509995,-0.0854808,9.693105,1.485528,0.0,-5.500001E-5,4.95E-4,-0.068665005,9.6416,1.47,11.775002,35.355003,131.7075
113435800,0.02230579,-0.06031253,-0.014262947,-0.0846567,9.693207,1.4849079,6.05E-4,5.500001E-5,0.0,-0.061965004,9.6336,1.47,11.55375,35.14125,131.68875
113435820,-0.0413468,-0.0190026,-0.0078692995,-0.084053256,9.6932955,1.4843639,0.0011,0.0011868421,-0.0011940789,-0.07002857,9.652747,1.483318,11.276251,35.010002,131.655
113435840,0.010086799,-0.031978197,0.0029227,-0.085435756,9.693264,1.4845035,-1.3750006E-4,-9.075001E-4,4.950001E-4,-0.12969,9.675331,1.4754201,11.3025,35.02125,131.58751
113435860,-0.022498598,-0.015339399,-0.0029427,-0.08676677,9.693235,1.4846138,-3.8499996E-4,-7.149999E-4,8.7999995E-4,-0.11709,9.678631,1.4801201,11.43375,34.863754,131.54251
113435880,0.0062167365,-0.04118684,-0.0075832107,-0.08763446,9.693251,1.4844604,-6.0789473E-4,5.5E-4,6.9473684E-4,-0.078621425,9.656035,1.4897144,11.67,34.845,131.73752
113435900,0.015296451,-0.04191875,0.0042241495,-0.088153146,9.693258,1.4843738,-3.3687503E-4,-1.6499998E-4,3.8500002E-4,-0.081255004,9.65154,1.474455,12.172501,34.912502,131.955
113435920,0.0150126,-0.04477355,-0.01578715,-0.08669415,9.693227,1.4846659,-6.2562496E-4,1.6499998E-4,0.0,-0.069955006,9.648141,1.471155,12.4125,34.878754,132.0
113435940,-0.010491685,-0.039554264,-0.017189104,-0.08547062,9.693214,1.4848232,0.001093125,0.0012649999,7.15E-4,-0.07254643,9.6489,1.4765465,12.2325,35.07,132.03375
113435960,0.0129643995,-0.042779405,-0.0070424005,-0.08558139,9.693306,1.4842186,3.618421E-5,-5.138158E-4,3.4736842E-4,-0.09617001,9.654,1.46597,11.89875,35.538754,131.91
113435980,0.0129142,-0.0375304,-0.011765201,-0.085484296,9.693401,1.4835958,4.8124997E-4,-8.3875004E-4,0.0,-0.07677,9.654,1.4705701,11.75625,35.475002,131.77875
113436000,0.0089554,-0.033799,-0.0135676,-0.084555805,9.693516,1.4829004,3.3E-4,-5.5E-4,-0.00144375,-0.07095,9.65218,1.47475,11.79,35.32125,131.57626
113436020,0.012521422,-0.044095628,-0.008119473,-0.08358367,9.693615,1.482305,0.0,2.605263E-4,2.6776316E-4,-0.07507759,9.6581545,1.468319,11.8125,35.231247,131.27625
113436040,0.0066647492,-0.04938775,-0.0099715,-0.082437,9.693655,1.4821095,0.0,-2.75E-4,2.75E-4,-0.07021552,9.643672,1.4696639,11.677501,35.15625,131.05501
113436060,-0.010629,-0.040450253,-0.00315375,-0.08175739,9.693668,1.4820645,8.25E-4,2.75E-4,0.0,-0.08295,9.642,1.4820001,11.5425005,34.908752,130.9875
113436080,-0.005730474,-0.051182896,0.003379579,-0.082478926,9.6936,1.4824708,-4.46875E-4,-2.75E-4,-8.25E-4,-0.09616552,9.653545,1.4799725,11.47875,34.845,131.1225
113436100,-0.0170304,-0.042394802,0.0053822994,-0.08338196,9.693523,1.4829099,-9.625E-4,-5.5E-4,-0.0011,-0.10102759,9.643925,1.4916621,11.490001,35.17125,131.145
113436120,-0.0141100995,-0.0293062,3.5240036E-4,-0.08470845,9.693434,1.4834265,-1.9249998E-4,-5.5E-4,-2.1999999E-4,-0.10615001,9.64855,1.5039301,11.557501,35.489998,131.16751
113436140,-0.0183578,-0.0431257,0.015316299,-0.086053625,9.693298,1.4842354,-7.7E-4,3.3E-4,-0.00165,-0.09538449,9.667848,1.4768121,11.835,35.7225,131.39252
113436160,-0.005487474,-0.035358317,-0.003945579,-0.08744234,9.693057,1.4857267,-9.625E-4,-3.763158E-4,6.006579E-4,-0.09683276,9.657502,1.4830189,12.033751,35.8125,131.55751
113436180,4.970997E-4,-0.034545098,-0.0080928,-0.08839767,9.692911,1.486626,0.001725625,3.8500002E-4,1.6499998E-4,-0.09335001,9.65635,1.4796501,11.955,35.8575,131.65501
113436200,0.0027678995,-0.036981698,-0.0096169,-0.088548176,9.692941,1.4864261,-4.8812508E-4,5.5E-4,-9.35E-4,-0.078995004,9.657795,1.475405,11.6625,35.741253,131.6325
113436220,0.016741525,-0.04298863,-0.019123947,-0.08817736,9.693024,1.485908,-9.625E-4,-0.0012031251,7.7000004E-4,-0.067695,9.654495,1.470705,11.3325,35.565002,131.68875
113436240,0.0086406,-0.052636802,-0.0174338,-0.08683839,9.693204,1.4847991,-9.625E-4,-6.513158E-4,1.1578949E-4,-0.07644001,9.638041,1.4736301,11.032501,35.41125,131.835
113436260,0.0093794,-0.052757204,-0.0114158,-0.085737005,9.6933365,1.4839954,-9.625002E-5,0.00143,-9.9E-4,-0.07748,9.642521,1.4613101,10.87875,35.31,131.80876
113436280,0.0028832,-0.0417846,-0.0202904,-0.084992,9.693397,1.4836488,-8.6624996E-4,6.6E-4,8.7999995E-4,-0.07618,9.643821,1.4647101,11.070001,35.287502,131.79001
113436300,0.0031467893,-0.038972158,-0.013895106,-0.084390745,9.693467,1.4832289,9.914474E-4,0.0015921053,5.789471E-5,-0.0746,9.648511,1.4746901,11.325001,35.287502,131.8125
113436320,0.0013517002,-0.04339105,-0.0043026,-0.0840051,9.693551,1.4826986,5.500001E-5,6.0499995E-4,-0.0010449999,-0.093015,9.659521,1.4644501,11.793751,35.208748,131.74501
113436340,-0.012574,-0.03678525,-0.00277135,-0.084282234,9.693582,1.4824861,-9.14375E-4,-4.949999E-4,-5.500001E-5,-0.099715,9.65612,1.4744501,12.09,35.190002,131.70001
113436360,-0.006367842,-0.046960473,0.0068878424,-0.08536941,9.693544,1.4826621,9.968749E-4,4.949999E-4,0.0,-0.091,9.641951,1.4906499,12.3375,35.17875,131.55376
113436380,-0.003432,-0.047336,0.0023295002,-0.0860695,9.693463,1.4831506,-9.625E-4,-0.0015125,0.0,-0.091350004,9.655951,1.48165,12.408751,35.235,131.535
113436400,-0.0019215001,-0.030451,-8.6549995E-4,-0.0863825,9.693339,1.4839514,0.0,-5.5E-4,0.0,-0.08805001,9.655951,1.4770501,12.255001,35.2425,131.475
113436420,-0.0016395,-0.026825,0.006106,-0.08665131,9.6932125,1.4847617,0.0011,5.5E-4,-0.0011,-0.08805001,9.66535,1.49035,12.255001,35.257504,131.3325
113436440,-0.0014163684,-0.02909058,0.0026988946,-0.08687592,9.693085,1.4855813,-9.14375E-4,-5.4999994E-4,0.0,-0.08805001,9.666606,1.4872913,12.3675,35.208748,131.02876
113436460,-0.00390555,-0.0342725,-0.0091487,-0.08715987,9.693053,1.4857694,0.0,-5.98125E-4,0.0,-0.08691001,9.66351,1.4838201,12.4125,35.190002,130.82251
113436480,0.0061437506,-0.03732095,-0.00865065,-0.08749238,9.693101,1.4854409,-4.8125E-5,-0.001464375,0.0,-0.07977,9.65517,1.4772,12.37875,35.257504,130.83377
113436500,0.012581105,-0.041829687,-0.008563947,-0.08702205,9.693134,1.485249,-8.5394736E-4,-6.006579E-4,5.7894737E-5,-0.086570695,9.651326,1.4707396,12.1425,35.32125,131.0025
113436520,0.0037259997,-0.0444558,-0.018209599,-0.08589487,9.693157,1.4851689,0.0011,-0.0014162499,0.0011,-0.075370006,9.646291,1.4707501,11.85375,35.52375,131.28001
113436540,0.008240401,-0.0479428,-0.0211826,-0.085146405,9.693272,1.484456,7.8375E-4,-6.4625E-4,8.7999995E-4,-0.07753,9.64529,1.46295,11.79,35.643753,131.43376
113436560,0.009047,-0.049556598,-0.015746599,-0.084650405,9.69345,1.483321,-0.0019525,-0.00130625,-8.7999995E-4,-0.08223,9.647011,1.4657701,11.77875,35.97,131.63626
113436580,-0.0035714207,-0.04568921,-0.015191317,-0.084632315,9.693575,1.4825042,-8.611842E-4,5.5E-4,8.6842105E-4,-0.07729286,9.644679,1.4702786,11.75625,36.221252,131.7225
113436600,0.0040598493,-0.0440199,-0.011640901,-0.08493282,9.693666,1.4818996,0.0,3.8500002E-4,-7.7000004E-4,-0.08369,9.649051,1.4682701,11.722501,36.31125,131.55376
113436620,-0.0019796996,-0.040977303,0.005327449,-0.08502175,9.693628,1.4821438,1.65E-4,-3.8500002E-4,6.25625E-4,-0.093,9.651196,1.4775951,11.7675,36.255,131.31
113436640,-0.0131012,-0.037590653,-5.7764957E-4,-0.084996745,9.6935215,1.4828447,9.263158E-4,2.2434212E-4,-0.0017368421,-0.093,9.656571,1.4914286,11.745001,36.0075,130.8975
113436660,-0.009406157,-0.030118264,-0.0028218422,-0.085666,9.693477,1.4830893,4.4E-4,-0.0011,2.2E-4,-0.09723,9.65997,1.4777701,11.73375,35.808754,130.6425
113436680,-0.0062657,-0.0371307,-0.002304,-0.086709075,9.693468,1.4830883,0.00198,3.3E-4,4.675E-4,-0.09676,9.65413,1.47733,11.835001,35.68875,130.79251
113436700,0.0044447994,-0.0397332,1.5719997E-4,-0.086996876,9.693417,1.483408,6.875E-4,-5.5E-4,-0.00165,-0.09501429,9.653165,1.479193,12.135,35.61,131.38501
113436720,-0.007470631,-0.037164632,-0.0042848946,-0.08696097,9.693348,1.4838648,-7.5986836E-4,-5.5E-4,0.0,-0.08535,9.654651,1.48165,12.33375,35.621254,131.7675
113436740,-0.0017579999,-0.0436905,8.705002E-4,-0.08733563,9.693281,1.4842749,0.0,0.0,0.0,-0.081525,9.6504755,1.48545,12.3225,35.643753,131.85751
113436760,-0.00511975,-0.03880325,-0.00454625,-0.08784713,9.693215,1.4846694,0.0,0.0011,-2.75E-4,-0.0907,9.649301,1.48595,12.12,35.643753,131.6625
113436780,-0.01249275,-0.038183503,-0.001666,-0.088626534,9.693178,1.4848695,0.0,-5.5E-4,-8.105263E-4,-0.09730001,9.6553,1.4793501,11.8875,35.711254,131.62502
113436800,-0.007583526,-0.025498368,-0.013383369,-0.08949526,9.6931505,1.4850049,0.0,-5.5E-4,3.3E-4,-0.094950005,9.66371,1.472395,11.8125,35.655,131.55376
113436820,0.0040550004,-0.0469798,-0.016160801,-0.0895662,9.693256,1.4843092,-6.1875E-4,-0.00116875,0.0011,-0.092970006,9.668191,1.4680502,11.745001,35.5875,131.535
113436840,2.637999E-4,-0.0341808,-0.0153424,-0.08943769,9.693396,1.4834056,-0.00111375,-0.00133375,4.3999997E-4,-0.08483,9.64645,1.4680501,11.632501,35.362503,131.68875
113436860,0.014933789,-0.03558037,-0.01846158,-0.08888769,9.693549,1.4824312,4.486842E-4,6.513158E-4,-7.526316E-4,-0.07632931,9.648823,1.4652363,11.68875,35.358753,131.75626
113436880,0.0188195,-0.038914554,-0.01616375,-0.08823231,9.6937065,1.4814389,-6.2562496E-4,-0.0011756249,3.85E-4,-0.07563999,9.64944,1.46715,11.655001,35.49,131.75626
113436900,0.0073518995,-0.0495942,-0.00885255,-0.08728272,9.693783,1.4809921,0.0,2.1999999E-4,3.2999998E-4,-0.0714,9.6516,1.4664301,11.835,35.557503,131.655
113436920,0.013180651,-0.037152246,3.914003E-4,-0.086281225,9.693845,1.4806416,0.0,0.00165,-0.0011,-0.0701431,9.656902,1.4749863,11.8875,35.621254,131.68875
113436940,0.0028615792,-0.034565315,0.0012822105,-0.08564802,9.693783,1.4810815,4.4E-4,0.0012100001,-6.6E-4,-0.08111,9.656311,1.4857601,11.8575,35.745003,131.79001
113436960,-0.0049734996,-0.0387915,0.0071996,-0.08507982,9.693701,1.4816611,6.6E-4,9.900001E-4,-8.25E-4,-0.083890006,9.658291,1.4829401,11.955,36.0375,131.85751
113436980,-0.0052338,-0.0326218,-0.010507699,-0.08551639,9.6936455,1.4820001,0.0,7.700001E-4,-7.975E-4,-0.08718,9.660211,1.4748001,11.932501,36.041252,131.955
113437000,0.004421421,-0.029703159,-0.01193321,-0.08606459,9.693592,1.4823124,4.631579E-4,-5.5E-4,1.7368421E-4,-0.07911429,9.655908,1.4740286,11.887501,35.831253,132.21375
113437020,0.01369215,-0.04105135,-0.0044795005,-0.085351944,9.693627,1.4821185,0.0011,4.3999995E-4,-0.0015331251,-0.08033,9.66325,1.47047,11.80875,35.68875,132.32251
113437040,-0.014261549,-0.041635998,-0.0042657,-0.08457295,9.693667,1.481898,6.05E-4,6.6E-4,-6.39375E-4,-0.09306499,9.65645,1.4744651,11.75625,35.745003,132.33376
113437060,-9.018502E-4,-0.037066452,-0.00661105,-0.085224815,9.693666,1.4818704,0.0,-5.5E-4,5.7894737E-5,-0.10448572,9.659764,1.486018,11.835001,35.89125,132.35626
113437080,-0.021522,-0.029656,0.010124,-0.085952,9.693663,1.481853,-4.8125E-4,0.0,-0.0011,-0.08505,9.655951,1.4749501,11.98875,35.910004,132.255
113437100,-0.01019,-0.053382,-0.005564,-0.0872315,9.693534,1.4826214,6.1875E-4,-4.8125E-4,0.0,-0.09305,9.64535,1.4763501,12.0225,35.8875,132.1425
113437120,-0.002202,-0.043765,-0.01296,-0.088511,9.693405,1.48339,6.1875E-4,-0.00103125,0.0011,-0.08765,9.64465,1.4756501,12.033751,35.741253,131.7525
113437140,0.0045631495,-0.046356503,-0.00751675,-0.08834792,9.693453,1.4830904,-4.5592102E-4,-5.5E-4,5.210526E-4,-0.090234995,9.648881,1.470235,12.0225,35.643753,131.62502
113437160,-0.00917435,-0.04792585,-0.0048438995,-0.08821688,9.693496,1.4828225,0.0,-5.5E-4,6.05E-4,-0.09493501,9.645481,1.474935,12.033751,35.643753,131.45251
